timestamp,time,underlying_price,strike,type,bid_px,ask_px,trade_px,OI,delta,volatility,gamma,theta,vega,days_to_expiry,intrinsic_value,time_value,days_to_expiry
1567575600100000000,11:10:00.100000000,2685131.2318,2640000.0000,put,4780.0000,4800.0000,4775.0000,358540.0000,-0.1800,0.3274,0.0005,-54.1000,395.2638,1.1806,0.0000,4775.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2650000.0000,call,42500.0000,42700.0000,42915.0000,52300.0000,0.7600,0.3289,0.0006,-68.7000,468.8119,1.1806,35131.2318,7783.7682,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2650000.0000,put,6605.0000,6620.0000,6635.0000,897540.0000,-0.2300,0.3215,0.0006,-62.1000,463.3201,1.1806,0.0000,6635.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2660000.0000,call,35000.0000,35195.0000,35200.0000,43160.0000,0.7000,0.3244,0.0007,-75.9000,529.5717,1.1806,25131.2318,10068.7682,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2660000.0000,put,8950.0000,9000.0000,8955.0000,420940.0000,-0.3000,0.3154,0.0007,-68.9000,525.4369,1.1806,0.0000,8955.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2670000.0000,call,28030.0000,28195.0000,28400.0000,99540.0000,0.6300,0.3175,0.0008,-80.3000,576.4120,1.1806,15131.2318,13268.7682,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2670000.0000,put,11950.0000,12015.0000,11985.0000,578060.0000,-0.3700,0.3092,0.0008,-73.7000,574.7593,1.1806,0.0000,11985.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2680000.0000,call,21925.0000,22010.0000,22000.0000,204440.0000,0.5500,0.3123,0.0008,-82.4000,604.2897,1.1806,5131.2318,16868.7682,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2680000.0000,put,15725.0000,15790.0000,15800.0000,404760.0000,-0.4500,0.3031,0.0009,-75.6000,604.0278,1.1806,0.0000,15800.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2690000.0000,call,16540.0000,16625.0000,16590.0000,239480.0000,0.4600,0.3063,0.0008,-80.8000,607.0676,1.1806,0.0000,16590.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2690000.0000,put,20345.0000,20440.0000,20355.0000,253700.0000,-0.5400,0.2975,0.0009,-74.1000,606.9110,1.1806,4868.7682,15486.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2700000.0000,call,12140.0000,12195.0000,12145.0000,849100.0000,0.3800,0.3022,0.0008,-76.2000,582.1657,1.1806,0.0000,12145.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2700000.0000,put,25875.0000,26000.0000,26000.0000,397380.0000,-0.6300,0.2923,0.0009,-69.1000,580.2450,1.1806,14868.7682,11131.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2710000.0000,call,8600.0000,8640.0000,8620.0000,415680.0000,0.3000,0.2985,0.0008,-68.5000,531.3280,1.1806,0.0000,8620.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2710000.0000,put,32440.0000,32545.0000,32465.0000,46760.0000,-0.7100,0.2896,0.0008,-61.5000,526.6667,1.1806,24868.7682,7596.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2720000.0000,call,5910.0000,5940.0000,5930.0000,613840.0000,0.2200,0.2962,0.0007,-58.9000,461.2409,1.1806,0.0000,5930.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2720000.0000,put,39625.0000,39935.0000,39770.0000,106700.0000,-0.7900,0.2855,0.0007,-51.1000,451.3748,1.1806,34868.7682,4901.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2730000.0000,call,3980.0000,4000.0000,3975.0000,534320.0000,0.1600,0.2958,0.0006,-48.7000,382.4078,1.1806,0.0000,3975.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2730000.0000,put,47125.0000,47920.0000,47600.0000,28500.0000,-0.8600,0.2739,0.0006,-37.2000,353.4340,1.1806,44868.7682,2731.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2740000.0000,call,2605.0000,2625.0000,2610.0000,465020.0000,0.1100,0.2960,0.0004,-38.6000,303.1331,1.1806,0.0000,2610.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2740000.0000,put,55995.0000,56500.0000,55915.0000,15040.0000,-0.9100,0.2713,0.0004,-26.4000,264.7850,1.1806,54868.7682,1046.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2750000.0000,call,1750.0000,1760.0000,1760.0000,1316500.0000,0.0800,0.3004,0.0003,-30.4000,235.9053,1.1806,0.0000,1760.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2750000.0000,put,65120.0000,65595.0000,64990.0000,79620.0000,-0.9500,0.2652,0.0003,-16.0000,179.7990,1.1806,64868.7682,121.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2760000.0000,call,1080.0000,1095.0000,1090.0000,456600.0000,0.0500,0.3005,0.0002,-22.2000,172.3718,1.1806,0.0000,1090.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2770000.0000,call,710.0000,720.0000,715.0000,426440.0000,0.0300,0.3058,0.0002,-16.7000,127.2947,1.1806,0.0000,715.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2780000.0000,call,530.0000,535.0000,525.0000,399000.0000,0.0200,0.3179,0.0001,-13.7000,100.0892,1.1806,0.0000,525.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2790000.0000,call,410.0000,415.0000,410.0000,248140.0000,0.0200,0.3314,0.0001,-11.4000,80.3428,1.1806,0.0000,410.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2800000.0000,call,340.0000,345.0000,345.0000,858620.0000,0.0100,0.3477,0.0001,-10.0000,67.3674,1.1806,0.0000,345.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2810000.0000,call,285.0000,295.0000,285.0000,154800.0000,0.0100,0.3642,0.0001,-8.9000,57.2393,1.1806,0.0000,285.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2820000.0000,call,260.0000,270.0000,265.0000,210400.0000,0.0100,0.3839,0.0001,-8.4000,51.2648,1.1806,0.0000,265.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2830000.0000,call,240.0000,250.0000,245.0000,231440.0000,0.0100,0.4036,0.0000,-8.0000,46.3919,1.1806,0.0000,245.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2830000.0000,put,141750.0000,146665.0000,153430.0000,1160.0000,-1.0000,0.0001,0.0000,4.6000,0.0000,1.1806,144868.7682,8561.2318,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2840000.0000,call,215.0000,225.0000,220.0000,85040.0000,0.0100,0.4212,0.0000,-7.5000,41.2486,1.1806,0.0000,220.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2850000.0000,call,195.0000,200.0000,200.0000,362820.0000,0.0000,0.4383,0.0000,-6.9000,36.7066,1.1806,0.0000,200.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2860000.0000,call,180.0000,190.0000,195.0000,63120.0000,0.0000,0.4572,0.0000,-6.6000,33.7096,1.1806,0.0000,195.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2870000.0000,call,170.0000,185.0000,170.0000,51780.0000,0.0000,0.4770,0.0000,-6.5000,31.5328,1.1806,0.0000,170.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2880000.0000,call,115.0000,125.0000,120.0000,49160.0000,0.0000,0.4773,0.0000,-4.7000,22.9777,1.1807,0.0000,120.0000,1.1807
1567575600100000000,11:10:00.100000000,2685131.2318,2890000.0000,call,145.0000,165.0000,150.0000,34880.0000,0.0000,0.5125,0.0000,-5.9000,26.6913,1.1806,0.0000,150.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2900000.0000,call,145.0000,150.0000,150.0000,197680.0000,0.0000,0.5308,0.0000,-5.7000,24.9281,1.1806,0.0000,150.0000,1.1806
1567575600100000000,11:10:00.100000000,2685131.2318,2910000.0000,call,150.0000,155.0000,150.0000,8580.0000,0.0000,0.5538,0.0000,-5.9000,24.7533,1.1809,0.0000,150.0000,1.1809
1567575600100000000,11:10:00.100000000,2685131.2318,2920000.0000,call,150.0000,165.0000,155.0000,8700.0000,0.0000,0.5768,0.0000,-6.1000,24.6074,1.1809,0.0000,155.0000,1.1809
1567575660100000000,11:11:00.100000000,2685388.1759,2520000.0000,call,163910.0000,169725.0000,172725.0000,20.0000,0.9700,0.5877,0.0001,-27.9000,95.5311,1.1799,165388.1759,7336.8241,1.1799
1567575660100000000,11:11:00.100000000,2685388.1759,2520000.0000,put,180.0000,280.0000,280.0000,40.0000,-0.0100,0.4790,0.0000,-7.7000,38.1051,1.1801,0.0000,280.0000,1.1801
1567575660100000000,11:11:00.100000000,2685388.1759,2530000.0000,put,270.0000,300.0000,290.0000,4480.0000,-0.0200,0.4657,0.0000,-9.1000,46.1241,1.1799,0.0000,290.0000,1.1799
1567575660100000000,11:11:00.100000000,2685388.1759,2540000.0000,call,140215.0000,150585.0000,150195.0000,40.0000,1.0000,0.0001,0.0000,-4.2000,0.0000,1.1799,145388.1759,4806.8241,1.1799
1567575660100000000,11:11:00.100000000,2685388.1759,2540000.0000,put,305.0000,315.0000,315.0000,109820.0000,-0.0200,0.4438,0.0000,-9.6000,51.1326,1.1799,0.0000,315.0000,1.1799
1567575660100000000,11:11:00.100000000,2685388.1759,2550000.0000,call,133910.0000,139660.0000,141625.0000,20.0000,0.9600,0.4917,0.0001,-26.1000,105.7275,1.1799,135388.1759,6236.8241,1.1799
1567575660100000000,11:11:00.100000000,2685388.1759,2550000.0000,put,355.0000,365.0000,365.0000,124560.0000,-0.0200,0.4255,0.0001,-10.7000,59.3102,1.1799,0.0000,365.0000,1.1799
1567575660100000000,11:11:00.100000000,2685388.1759,2560000.0000,put,395.0000,405.0000,390.0000,49360.0000,-0.0200,0.4040,0.0001,-11.4000,66.9028,1.1799,0.0000,390.0000,1.1799
